fips,population,county_reliability,broadband_cv,housing_cv,low_population_flag,very_low_population_flag
48365,22540.0,0.721,0.0348,0.3446,False,False
48367,151188.0,1.0,0.0104,0.1389,False,False
48369,9809.0,0.6,0.0426,0.3348,False,False
48371,15114.0,0.675,0.0442,0.4044,False,False
48373,50536.0,0.996,0.0233,0.1543,False,False
48375,117905.0,1.0,0.0132,0.0658,False,False
48377,6168.0,0.595,0.0995,0.8019,False,False
48379,12257.0,0.708,0.0413,0.2736,False,False
48381,141489.0,1.0,0.0088,0.0901,False,False
48383,3308.0,0.5,0.08,0.4962,True,False
48385,2830.0,0.5,0.0848,0.4458,True,False
48387,11627.0,0.675,0.0467,0.3295,False,False
48389,14022.0,0.675,0.0484,0.4209,False,False
48391,6718.0,0.626,0.055,0.2688,False,False
48393,764.0,0.2,0.1454,,True,True
48395,16912.0,0.794,0.0313,0.2272,False,False
48397,110631.0,1.0,0.0072,0.1451,False,False
48399,9858.0,0.6,0.0376,0.5386,False,False
48401,52755.0,0.972,0.0276,0.1835,False,False
48403,9980.0,0.623,0.0451,0.3618,False,False
48405,7920.0,0.6,0.0572,0.3695,False,False
48407,27666.0,0.848,0.0414,0.3598,False,False
48409,68942.0,1.0,0.0171,0.1368,False,False
48411,5779.0,0.6,0.0479,0.39,False,False
48413,2474.0,0.5,0.1216,0.6754,True,False
48415,16883.0,0.675,0.0359,0.491,False,False
48417,3134.0,0.5,0.0495,0.6079,True,False
48419,24157.0,0.748,0.0293,0.3257,False,False
48421,2414.0,0.5,0.0672,,True,False
48423,234667.0,1.0,0.0097,0.0749,False,False
48425,9337.0,0.6,0.0474,0.6708,False,False
48427,65716.0,0.995,0.0326,0.1559,False,False
48429,9260.0,0.601,0.0509,0.4304,False,False
48431,1392.0,0.5,0.0981,0.9553,True,False
48433,1331.0,0.5,0.1,,True,False
48435,3345.0,0.5,0.1207,0.6839,True,False
48437,6989.0,0.6,0.0621,0.3568,False,False
48439,2113854.0,1.0,0.0025,0.0208,False,False
48441,143029.0,1.0,0.0105,0.0606,False,False
48443,862.0,0.2,0.197,,True,True
48445,11816.0,0.69,0.0453,0.2816,False,False
48447,1439.0,0.5,0.0679,0.4255,True,False
48449,31301.0,0.967,0.0243,0.1721,False,False
48451,119276.0,1.0,0.0139,0.0879,False,False
48453,1289054.0,1.0,0.0031,0.0234,False,False
48455,13735.0,0.753,0.0378,0.3872,False,False
48457,19962.0,0.792,0.0284,0.3156,False,False
48459,41261.0,0.948,0.0176,0.177,False,False
48461,3284.0,0.5,0.0738,0.7966,True,False
48463,24833.0,0.714,0.0383,0.3933,False,False
48465,47693.0,0.866,0.0312,0.2149,False,False
48467,60053.0,0.966,0.0208,0.1456,False,False
48469,91209.0,1.0,0.0167,0.103,False,False
48471,77182.0,0.989,0.021,0.1045,False,False
48473,57463.0,0.893,0.029,0.2209,False,False
48475,11347.0,0.681,0.0462,0.357,False,False
48477,35807.0,0.869,0.0253,0.2159,False,False
48479,267282.0,1.0,0.0095,0.0634,False,False
48481,41614.0,0.952,0.024,0.1666,False,False
48483,4980.0,0.5,0.0465,0.6459,True,False
48485,129584.0,1.0,0.012,0.0734,False,False
48487,12795.0,0.727,0.0536,0.2733,False,False
48489,20308.0,0.833,0.0452,0.2195,False,False
48491,617396.0,1.0,0.0047,0.0489,False,False
48493,50381.0,0.912,0.0155,0.2308,False,False
48495,7582.0,0.683,0.0486,,False,False
48497,70062.0,0.954,0.0129,0.2046,False,False
48499,45341.0,0.983,0.0248,0.1649,False,False
48501,7630.0,0.6,0.0411,0.5271,False,False
48503,17903.0,0.743,0.0285,0.2188,False,False
48505,13896.0,0.675,0.0578,0.4195,False,False
48507,9700.0,0.6,0.052,0.482,False,False
49001,7102.0,0.6,0.0501,0.4559,False,False
49003,58291.0,0.971,0.0156,0.1853,False,False
49005,134428.0,1.0,0.0073,0.0784,False,False
49007,20338.0,0.85,0.0294,0.1483,False,False
49009,638.0,0.2,0.1311,0.9119,True,True
49011,363032.0,1.0,0.0059,0.077,False,False
49013,19779.0,0.85,0.0167,0.1593,False,False
49015,9898.0,0.644,0.0282,0.2508,False,False
49017,5121.0,0.606,0.0475,0.4639,False,False
49019,9680.0,0.6,0.0431,0.3339,False,False
49021,58068.0,1.0,0.0135,0.1272,False,False
49023,11943.0,0.708,0.0279,0.4094,False,False
49025,7814.0,0.6,0.0466,0.3468,False,False
49027,13027.0,0.701,0.0304,0.3581,False,False
49029,12367.0,0.675,0.0341,0.9352,False,False
49031,1764.0,0.5,0.0941,0.7295,True,False
49033,2543.0,0.5,0.0633,0.7737,True,False
49035,1180643.0,1.0,0.0034,0.031,False,False
49037,14524.0,0.8,0.0409,0.4665,False,False
49039,28816.0,0.876,0.0239,0.2259,False,False
49041,21667.0,0.753,0.0215,0.3093,False,False
49043,42524.0,0.942,0.0165,0.21,False,False
49045,74032.0,0.953,0.0103,0.2032,False,False
49047,35951.0,0.856,0.0237,0.3201,False,False
49049,666021.0,1.0,0.0046,0.0405,False,False
49051,35009.0,0.871,0.0187,0.2022,False,False
49053,183297.0,1.0,0.011,0.0984,False,False
49055,2532.0,0.5,0.0649,1.2158,True,False
49057,262960.0,1.0,0.0054,0.0716,False,False
50001,37434.0,1.0,0.0135,0.136,False,False
50003,37326.0,0.987,0.0234,0.1541,False,False
50005,30418.0,0.994,0.0184,0.1265,False,False
50007,168309.0,1.0,0.0078,0.0496,False,False
50009,5976.0,0.662,0.0377,0.3084,False,False
50011,50101.0,0.973,0.0199,0.1723,False,False
50013,7335.0,0.625,0.0316,0.3879,False,False
50015,25977.0,0.959,0.0242,0.1751,False,False
50017,29439.0,0.967,0.0148,0.1875,False,False
50019,27459.0,0.994,0.021,0.1574,False,False
50021,60585.0,1.0,0.0166,0.1142,False,False
50023,59768.0,1.0,0.0115,0.1208,False,False
50025,45857.0,1.0,0.0225,0.1374,False,False
50027,57832.0,1.0,0.016,0.1354,False,False
51001,33367.0,0.968,0.0282,0.1658,False,False
51003,112513.0,1.0,0.0103,0.0828,False,False
51005,15159.0,0.714,0.0293,0.2537,False,False
51007,13309.0,0.684,0.044,0.5952,False,False
51009,31426.0,0.967,0.0262,0.1892,False,False
51011,16253.0,0.714,0.0323,0.2843,False,False
51013,235845.0,1.0,0.0058,0.0479,False,False
51015,77433.0,0.98,0.0152,0.1737,False,False
51017,4177.0,0.5,0.0677,0.4172,True,False
51019,79761.0,0.999,0.013,0.1479,False,False
51021,6241.0,0.6,0.0718,0.7295,False,False
51023,33734.0,0.835,0.0196,0.3078,False,False
51025,15965.0,0.705,0.0378,0.2916,False,False
51027,20246.0,0.74,0.0457,0.2537,False,False
51029,16869.0,0.827,0.0422,0.2264,False,False
51031,55518.0,0.98,0.0194,0.1743,False,False
51033,31181.0,0.911,0.0248,0.2411,False,False
51035,29126.0,0.857,0.0271,0.2107,False,False
51036,6760.0,0.7,0.0342,0.2702,False,False
51037,11563.0,0.764,0.0473,0.251,False,False
51041,366019.0,1.0,0.0048,0.0572,False,False
51043,14882.0,0.762,0.0306,0.2331,False,False
51045,4898.0,0.5,0.0785,0.678,True,False
51047,52822.0,0.971,0.0156,0.1851,False,False
51049,9697.0,0.6,0.0462,0.3495,False,False
51051,14089.0,0.726,0.0485,0.2386,False,False
51053,28057.0,0.882,0.0293,0.2561,False,False
51057,10602.0,0.749,0.0471,0.2158,False,False
51059,1145354.0,1.0,0.0022,0.0315,False,False
51061,73290.0,0.979,0.0121,0.1746,False,False
51063,15532.0,0.675,0.0413,0.3464,False,False
51065,27442.0,0.792,0.0221,0.3908,False,False
51067,54838.0,0.934,0.0242,0.1995,False,False
51069,92007.0,1.0,0.0131,0.123,False,False
51071,16711.0,0.748,0.0329,0.2128,False,False
51073,38875.0,0.878,0.0264,0.234,False,False
51075,24906.0,0.684,0.0205,0.3404,False,False
51077,15356.0,0.735,0.0349,0.2825,False,False
51079,20631.0,0.732,0.0245,0.3026,False,False
51081,11373.0,0.684,0.049,0.2896,False,False
51083,34013.0,0.909,0.0326,0.177,False,False
51085,110513.0,1.0,0.0103,0.1079,False,False
51087,333120.0,1.0,0.0058,0.0546,False,False
51089,50760.0,0.997,0.0255,0.1533,False,False
51091,2247.0,0.5,0.0747,0.9456,True,False
51093,38898.0,0.979,0.0206,0.1758,False,False
51095,78818.0,1.0,0.0132,0.1224,False,False
51097,6681.0,0.639,0.0592,0.3452,False,False
51099,26985.0,0.814,0.0232,0.2559,False,False
51101,17845.0,0.675,0.041,0.4783,False,False
51103,10866.0,0.724,0.0504,0.2455,False,False
51105,22287.0,0.846,0.0431,0.1542,False,False
51107,420773.0,1.0,0.0032,0.0634,False,False
51109,38106.0,0.929,0.0233,0.1951,False,False
51111,11988.0,0.692,0.0491,0.2834,False,False
51113,13828.0,0.675,0.0376,0.3852,False,False
51115,8537.0,0.6,0.082,0.5979,False,False
51117,30367.0,0.969,0.0296,0.1626,False,False
51119,10738.0,0.74,0.0407,0.4263,False,False
51121,99373.0,0.981,0.0156,0.0621,False,False
51125,14773.0,0.675,0.0448,0.3938,False,False
51127,23296.0,0.709,0.0291,0.7382,False,False
51131,12132.0,0.795,0.0377,0.2406,False,False
51133,12007.0,0.675,0.0439,0.4595,False,False
51135,15638.0,0.724,0.0475,0.3386,False,False
51137,36593.0,0.945,0.0209,0.1932,False,False
51139,23753.0,0.822,0.0345,0.2348,False,False
51141,17660.0,0.711,0.0362,0.2829,False,False
51143,60541.0,0.993,0.0213,0.1588,False,False
51145,30503.0,0.779,0.0197,0.3712,False,False
51147,21922.0,0.744,0.0444,0.2169,False,False
51149,42634.0,0.935,0.0185,0.1761,False,False
51153,481114.0,1.0,0.0037,0.0558,False,False
51155,33841.0,0.973,0.026,0.1672,False,False
51157,7422.0,0.625,0.0564,0.4053,False,False
51159,8968.0,0.6,0.0605,0.3122,False,False
51161,96653.0,1.0,0.0105,0.104,False,False
51163,22673.0,0.793,0.0313,0.2212,False,False
51165,83905.0,0.988,0.0122,0.1646,False,False
51167,25763.0,0.916,0.0434,0.2209,False,False
51169,21536.0,0.784,0.03,0.2224,False,False
51171,44337.0,0.98,0.0204,0.169,False,False
51173,29799.0,0.964,0.0208,0.1522,False,False
51175,18003.0,0.811,0.0274,0.2537,False,False
51177,141097.0,1.0,0.0086,0.0982,False,False
51179,157606.0,1.0,0.0079,0.1197,False,False
51181,6546.0,0.624,0.0538,0.3284,False,False
51183,10866.0,0.753,0.0418,0.2175,False,False
51185,40392.0,0.964,0.0221,0.1617,False,False
51187,40800.0,0.976,0.0164,0.1787,False,False
51191,53985.0,0.991,0.0202,0.1607,False,False
51193,18480.0,0.763,0.0392,0.238,False,False
51195,36105.0,0.982,0.0277,0.1712,False,False
51197,28275.0,0.891,0.0246,0.2319,False,False
51199,70238.0,0.989,0.0112,0.1293,False,False
51510,157594.0,1.0,0.0077,0.0659,False,False
51520,17036.0,0.755,0.0367,0.2139,False,False
51530,6639.0,0.551,0.0599,0.4342,False,False
51540,46289.0,0.98,0.0158,0.0703,False,False
51550,249377.0,1.0,0.006,0.0633,False,False
51570,18158.0,0.85,0.0292,0.155,False,False
51580,5722.0,0.6,0.0575,0.3732,False,False
51590,42507.0,1.0,0.023,0.1017,False,False
51595,5680.0,0.628,0.085,0.2658,False,False
51600,24242.0,0.85,0.0141,0.1242,False,False
51610,14576.0,0.76,0.0202,0.2532,False,False
51620,8194.0,0.675,0.0514,0.2102,False,False
51630,28258.0,0.96,0.0165,0.1119,False,False
51640,6687.0,0.617,0.0633,0.2798,False,False
51650,137217.0,1.0,0.0106,0.0753,False,False
51660,51784.0,1.0,0.0213,0.0806,False,False
51670,23046.0,0.85,0.028,0.1272,False,False
51678,7346.0,0.6,0.0864,0.3485,False,False
51680,79166.0,1.0,0.0151,0.087,False,False
51683,42620.0,0.974,0.0148,0.1368,False,False
51685,17123.0,0.751,0.025,0.2088,False,False
51690,13539.0,0.775,0.039,0.1964,False,False
51700,185118.0,1.0,0.0078,0.061,False,False
51710,236973.0,1.0,0.0083,0.0399,False,False
51720,3668.0,0.5,0.1004,0.3524,True,False
51730,33261.0,1.0,0.0282,0.0949,False,False
51735,12479.0,0.675,0.0235,0.6079,False,False
51740,97384.0,1.0,0.0121,0.0725,False,False
51750,16379.0,0.827,0.0277,0.1394,False,False
51760,227171.0,1.0,0.009,0.0428,False,False
51770,99213.0,1.0,0.0144,0.0796,False,False
51775,25372.0,0.909,0.022,0.1925,False,False
51790,25581.0,0.942,0.0262,0.1241,False,False
51800,94856.0,1.0,0.0109,0.1006,False,False
51810,457900.0,1.0,0.0045,0.0495,False,False
51820,22341.0,0.85,0.0298,0.1454,False,False
51830,15486.0,0.85,0.0389,0.1708,False,False
51840,28103.0,0.973,0.0293,0.1531,False,False
53001,20557.0,0.781,0.0287,0.2215,False,False
53003,22370.0,0.85,0.0194,0.1928,False,False
53005,207560.0,1.0,0.007,0.0809,False,False
53007,79076.0,1.0,0.016,0.1119,False,False
53009,77333.0,1.0,0.0121,0.114,False,False
53011,504091.0,1.0,0.0045,0.0413,False,False
53013,3980.0,0.5,0.0645,0.304,True,False
53015,110621.0,1.0,0.0098,0.0852,False,False
53017,43189.0,0.934,0.0187,0.1787,False,False
53019,7260.0,0.648,0.0431,0.2889,False,False
53021,96692.0,1.0,0.0121,0.1392,False,False
53023,2310.0,0.5,0.0618,0.5923,True,False
53025,99145.0,1.0,0.0141,0.1196,False,False
53027,75672.0,1.0,0.0159,0.1023,False,False
53029,86510.0,1.0,0.0108,0.0964,False,False
53031,33006.0,0.931,0.0212,0.22,False,False
53033,2254371.0,1.0,0.0022,0.0153,False,False
53035,275411.0,1.0,0.0059,0.0676,False,False
53037,44424.0,1.0,0.018,0.0979,False,False
53039,22798.0,0.825,0.0255,0.2305,False,False
53041,82663.0,1.0,0.014,0.116,False,False
53043,11036.0,0.775,0.0269,0.2888,False,False
53045,66053.0,1.0,0.0181,0.1296,False,False
53047,42336.0,0.991,0.0197,0.1602,False,False
53049,23396.0,0.838,0.0272,0.2084,False,False
53051,13570.0,0.85,0.0379,0.2211,False,False
53053,918993.0,1.0,0.0031,0.0254,False,False
53055,18001.0,0.85,0.0143,0.1138,False,False
53057,129480.0,1.0,0.0077,0.0775,False,False
53059,12118.0,0.85,0.0293,0.1928,False,False
53061,828337.0,1.0,0.003,0.041,False,False
53063,538711.0,1.0,0.0048,0.0344,False,False
53065,46774.0,0.991,0.0154,0.161,False,False
53067,294272.0,1.0,0.0057,0.0473,False,False
53069,4476.0,0.5,0.0497,0.3721,True,False
53071,62150.0,1.0,0.0142,0.1039,False,False
53073,226523.0,1.0,0.0075,0.0572,False,False
53075,47141.0,1.0,0.0188,0.0686,False,False
53077,256143.0,1.0,0.0087,0.0735,False,False
54001,15527.0,0.745,0.0445,0.3332,False,False
54003,123283.0,1.0,0.011,0.1093,False,False
54005,21705.0,0.831,0.0265,0.2283,False,False
54007,12505.0,0.761,0.0472,0.4592,False,False
54009,22349.0,0.78,0.0249,0.2819,False,False
54011,93965.0,1.0,0.0161,0.0749,False,False
54013,6279.0,0.601,0.0644,0.4697,False,False
54015,8049.0,0.6,0.0427,0.51,False,False
54017,7847.0,0.6,0.0773,0.8511,False,False
54019,40545.0,0.988,0.0209,0.1646,False,False
54021,7444.0,0.6,0.0626,0.3308,False,False
54023,11034.0,0.725,0.0454,0.3655,False,False
54025,32995.0,0.947,0.0295,0.1665,False,False
54027,23275.0,0.772,0.0415,0.4489,False,False
54029,28907.0,0.945,0.0194,0.2104,False,False
54031,14249.0,0.705,0.0383,0.4442,False,False
54033,65862.0,1.0,0.0176,0.1366,False,False
54035,27868.0,0.77,0.0333,0.3376,False,False
54037,58043.0,1.0,0.0108,0.1152,False,False
54039,179895.0,1.0,0.0105,0.068,False,False
54041,16920.0,0.806,0.0377,0.2307,False,False
54043,20410.0,0.689,0.0366,0.3464,False,False
54045,32350.0,0.941,0.024,0.2206,False,False
54047,18911.0,0.771,0.0364,0.2613,False,False
54049,56194.0,1.0,0.0135,0.1288,False,False
54051,30509.0,0.87,0.0268,0.2332,False,False
54053,25488.0,0.751,0.0243,0.4196,False,False
54055,59530.0,1.0,0.0206,0.1408,False,False
54057,26957.0,0.902,0.0239,0.26,False,False
54059,23466.0,0.845,0.0267,0.2246,False,False
54061,105988.0,1.0,0.0126,0.0581,False,False
54063,12438.0,0.716,0.0445,0.4436,False,False
54065,17237.0,0.696,0.0357,0.3056,False,False
54067,24624.0,0.756,0.0313,0.269,False,False
54069,42224.0,1.0,0.0186,0.1314,False,False
54071,6156.0,0.6,0.0591,0.5066,False,False
54073,7622.0,0.624,0.0354,0.5404,False,False
54075,7940.0,0.6,0.0559,0.4559,False,False
54077,34206.0,0.919,0.0211,0.2382,False,False
54079,57347.0,0.962,0.0162,0.1782,False,False
54081,74303.0,0.992,0.0215,0.12,False,False
54083,28005.0,0.93,0.0305,0.1658,False,False
54085,8507.0,0.643,0.0376,0.2817,False,False
54087,14027.0,0.784,0.0446,0.2833,False,False
54089,11985.0,0.747,0.0546,0.273,False,False
54091,16602.0,0.753,0.0294,0.3538,False,False
54093,6747.0,0.672,0.0453,0.3598,False,False
54095,8336.0,0.61,0.0512,0.3576,False,False
54097,23875.0,0.778,0.0278,0.2538,False,False
54099,38933.0,0.929,0.0263,0.1528,False,False
54101,8362.0,0.687,0.0535,0.2794,False,False
54103,14431.0,0.766,0.0353,0.2666,False,False
54105,5202.0,0.6,0.0502,0.6437,False,False
54107,84272.0,1.0,0.0153,0.1194,False,False
54109,21237.0,0.697,0.0387,0.2739,False,False
55001,20730.0,0.85,0.0223,0.1457,False,False
55003,16041.0,0.85,0.0233,0.1748,False,False
55005,46683.0,1.0,0.0147,0.1316,False,False
55007,16214.0,0.85,0.0164,0.1731,False,False
55009,268393.0,1.0,0.0053,0.0589,False,False
55011,13329.0,0.85,0.0192,0.1852,False,False
55013,16561.0,0.85,0.0184,0.1433,False,False
55015,52361.0,0.962,0.0116,0.134,False,False
55017,66254.0,0.999,0.0108,0.1226,False,False
55019,34703.0,1.0,0.0147,0.1149,False,False
55021,58272.0,1.0,0.0119,0.1234,False,False
55023,16123.0,0.85,0.0188,0.2085,False,False
55025,559891.0,1.0,0.004,0.0346,False,False
55027,89032.0,1.0,0.0086,0.0965,False,False
55029,30038.0,0.935,0.0222,0.2091,False,False
55031,44092.0,1.0,0.0134,0.129,False,False
55033,45221.0,1.0,0.0126,0.113,False,False
55035,105697.0,1.0,0.0105,0.0951,False,False
55037,4574.0,0.5,0.0379,0.7295,True,False
55039,104027.0,1.0,0.0107,0.0929,False,False
55041,9239.0,0.7,0.0248,0.275,False,False
55043,51842.0,1.0,0.0121,0.135,False,False
55045,37066.0,0.98,0.0116,0.1619,False,False
55047,19093.0,0.85,0.0189,0.1762,False,False
55049,23766.0,0.85,0.0174,0.1599,False,False
55051,6136.0,0.7,0.0247,0.2197,False,False
55053,20958.0,0.85,0.0187,0.1511,False,False
55055,85932.0,1.0,0.011,0.1472,False,False
55057,26695.0,1.0,0.0174,0.1435,False,False
55059,168693.0,1.0,0.0081,0.0661,False,False
55061,20570.0,0.808,0.02,0.2523,False,False
55063,120216.0,1.0,0.0095,0.0774,False,False
55065,16716.0,0.85,0.0141,0.167,False,False
55067,19512.0,0.748,0.0261,0.3063,False,False
55069,28402.0,0.967,0.0187,0.1895,False,False
55071,81242.0,1.0,0.0116,0.1139,False,False
55073,137820.0,1.0,0.008,0.1001,False,False
55075,41827.0,0.972,0.0198,0.1831,False,False
55077,15619.0,0.85,0.0168,0.2058,False,False
55078,4279.0,0.5,0.0685,0.3799,True,False
55079,933063.0,1.0,0.0042,0.0207,False,False
55081,46208.0,1.0,0.0114,0.1411,False,False
55083,39048.0,0.979,0.014,0.1627,False,False
55085,37799.0,0.994,0.0194,0.1576,False,False
55087,190611.0,1.0,0.0066,0.0749,False,False
55089,91745.0,0.995,0.0104,0.0958,False,False
55091,7363.0,0.7,0.0214,0.2689,False,False
55093,42187.0,1.0,0.0138,0.1311,False,False
55095,45128.0,1.0,0.0126,0.1076,False,False
55097,70281.0,1.0,0.0079,0.1149,False,False
55099,14066.0,0.85,0.0184,0.1786,False,False
55101,197068.0,1.0,0.0079,0.06,False,False
55103,17256.0,0.838,0.0221,0.2374,False,False
55105,163817.0,1.0,0.008,0.0941,False,False
55107,14179.0,0.849,0.0224,0.1938,False,False
55109,93752.0,1.0,0.011,0.1353,False,False
55111,65664.0,1.0,0.0095,0.1213,False,False
55113,18057.0,0.826,0.0223,0.2688,False,False
55115,40848.0,0.98,0.0147,0.1741,False,False
55117,117741.0,1.0,0.0081,0.1001,False,False
55119,19979.0,0.842,0.0186,0.2377,False,False
55121,30679.0,1.0,0.01,0.1281,False,False
55123,30811.0,0.977,0.0159,0.1772,False,False
55125,23146.0,0.85,0.0235,0.1931,False,False
55127,105127.0,1.0,0.0112,0.0878,False,False
55129,16685.0,0.85,0.0184,0.2141,False,False
55131,136842.0,1.0,0.0078,0.1119,False,False
55133,407290.0,1.0,0.0036,0.051,False,False
55135,51822.0,1.0,0.0125,0.1343,False,False
55137,24672.0,0.85,0.0139,0.182,False,False
55139,171197.0,1.0,0.0072,0.067,False,False
55141,74138.0,1.0,0.0124,0.1052,False,False
56001,37525.0,1.0,0.0175,0.0897,False,False
56003,11690.0,0.829,0.0314,0.2379,False,False
56005,46857.0,0.909,0.0218,0.2148,False,False
56007,14609.0,0.719,0.0382,0.3407,False,False
56009,13729.0,0.682,0.0413,0.2915,False,False
56011,7258.0,0.6,0.0481,0.4663,False,False
56013,39402.0,1.0,0.0158,0.137,False,False
56015,12592.0,0.675,0.033,0.4064,False,False
56017,4616.0,0.5,0.0461,0.3167,True,False
56019,8536.0,0.6,0.0459,0.3152,False,False
56021,100316.0,1.0,0.0108,0.1095,False,False
56023,19794.0,0.772,0.0251,0.2364,False,False
56025,79506.0,1.0,0.0125,0.138,False,False
56027,2460.0,0.5,0.0741,0.3993,True,False
56029,29878.0,0.816,0.0199,0.2214,False,False
56031,8618.0,0.6,0.0647,0.4133,False,False
56033,31176.0,0.924,0.0252,0.1727,False,False
56035,8801.0,0.6,0.0612,0.4575,False,False
56037,42079.0,0.96,0.0162,0.1985,False,False
56039,23346.0,0.752,0.0377,0.2071,False,False
56041,20546.0,0.758,0.0251,0.3839,False,False
56043,7725.0,0.6,0.0325,0.427,False,False
56045,6870.0,0.608,0.0553,0.579,False,False
72001,0.0,0.2,0.0475,0.2199,True,True
72003,0.0,0.2,0.0474,0.2536,True,True
72005,0.0,0.2,0.0257,0.152,True,True
72007,0.0,0.2,0.0499,0.3185,True,True
72009,0.0,0.2,0.0364,0.1997,True,True
72011,0.0,0.2,0.0568,0.2996,True,True
72013,0.0,0.2,0.0253,0.1329,True,True
72015,0.0,0.2,0.0576,0.4998,True,True
72017,0.0,0.2,0.0493,0.2706,True,True
72019,0.0,0.2,0.0489,0.2479,True,True
72021,0.0,0.2,0.0114,0.0597,True,True
72023,0.0,0.2,0.0369,0.1894,True,True
72025,0.0,0.2,0.0149,0.0981,True,True
72027,0.0,0.2,0.0374,0.2146,True,True
72029,0.0,0.2,0.0253,0.2504,True,True
72031,0.0,0.2,0.0169,0.0844,True,True
72033,0.0,0.2,0.0393,0.1714,True,True
72035,0.0,0.2,0.0237,0.1801,True,True
72037,0.0,0.2,0.0522,0.3949,True,True
72039,0.0,0.2,0.058,0.3785,True,True
72041,0.0,0.2,0.024,0.2627,True,True
72043,0.0,0.2,0.0419,0.2268,True,True
72045,0.0,0.2,0.0702,0.3187,True,True
72047,0.0,0.2,0.0383,0.3505,True,True
72049,0.0,0.2,0.1019,,True,True
72051,0.0,0.2,0.0431,0.3383,True,True
72053,0.0,0.2,0.0317,0.1485,True,True
72054,0.0,0.2,0.0712,0.413,True,True
72055,0.0,0.2,0.0649,0.3327,True,True
72057,0.0,0.2,0.0381,0.202,True,True
72059,0.0,0.2,0.0425,0.5905,True,True
72061,0.0,0.2,0.02,0.1415,True,True
72063,0.0,0.2,0.0304,0.2585,True,True
72065,0.0,0.2,0.0406,0.1887,True,True
72067,0.0,0.2,0.0408,0.223,True,True
72069,0.0,0.2,0.033,0.2512,True,True
72071,0.0,0.2,0.0567,0.2008,True,True
72073,0.0,0.2,0.0808,0.4428,True,True
72075,0.0,0.2,0.0217,0.1839,True,True
72077,0.0,0.2,0.0397,0.3647,True,True
72079,0.0,0.2,0.0556,0.4147,True,True
72081,0.0,0.2,0.0385,0.1901,True,True
72083,0.0,0.2,0.1351,0.4981,True,True
72085,0.0,0.2,0.0349,0.2129,True,True
72087,0.0,0.2,0.0261,0.2582,True,True
72089,0.0,0.2,0.0499,0.2823,True,True
72091,0.0,0.2,0.0451,0.1862,True,True
72093,0.0,0.2,0.1184,0.7014,True,True
72095,0.0,0.2,0.0796,0.5233,True,True
72097,0.0,0.2,0.0247,0.0807,True,True
72099,0.0,0.2,0.0336,0.2342,True,True
72101,0.0,0.2,0.037,0.3228,True,True
72103,0.0,0.2,0.045,0.2799,True,True
72105,0.0,0.2,0.0548,0.2806,True,True
72107,0.0,0.2,0.0484,0.2836,True,True
72109,0.0,0.2,0.0546,0.209,True,True
72111,0.0,0.2,0.046,0.3128,True,True
72113,0.0,0.2,0.0142,0.077,True,True
72115,0.0,0.2,0.0548,0.341,True,True
72117,0.0,0.2,0.0665,0.3526,True,True
72119,0.0,0.2,0.0274,0.1801,True,True
72121,0.0,0.2,0.0687,0.3024,True,True
72123,0.0,0.2,0.0445,0.2566,True,True
72125,0.0,0.2,0.0546,0.2162,True,True
72127,0.0,0.2,0.01,0.0324,True,True
72129,0.0,0.2,0.0355,0.2039,True,True
72131,0.0,0.2,0.0386,0.1981,True,True
72133,0.0,0.2,0.0468,0.367,True,True
72135,0.0,0.2,0.0314,0.1669,True,True
72137,0.0,0.2,0.0234,0.1195,True,True
72139,0.0,0.2,0.0226,0.2398,True,True
72141,0.0,0.2,0.0397,0.234,True,True
72143,0.0,0.2,0.0397,0.3367,True,True
72145,0.0,0.2,0.0309,0.1272,True,True
72147,0.0,0.2,0.1068,0.4259,True,True
72149,0.0,0.2,0.0389,0.3804,True,True
72151,0.0,0.2,0.0341,0.197,True,True
72153,0.0,0.2,0.0332,0.2602,True,True
